destination port,flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min
88,364,2,2,352,358,176,176,176.0,0.0,179,179,179.0,0.0,1950549.451,10989.01099,121.3333333,203.2272948,356,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,5494.505495,5494.505495,176,179,177.2,1.643167673,2.7,0,0,0,0,0,0,0,0,1,221.5,176.0,179.0,0,0,0,0,0,0,2,352,2,358,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
389,3,1,4,0,24,0,0,0.0,0.0,6,6,6.0,0.0,8000000.0,1666666.667,0.75,0.5,1,0,0,0.0,0.0,0,0,2,0.666666667,0.577350269,1,0,0,0,0,0,32,80,333333.3333,1333333.333,0,6,4.0,3.098386677,9.6,0,0,0,0,1,1,0,0,4,4.8,0.0,6.0,0,0,0,0,0,0,1,0,4,24,299,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,182,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1791208.791,21978.02198,60.66666667,99.01683359,175,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,10989.01099,10989.01099,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
389,50,1,4,0,12,0,0,0.0,0.0,6,0,3.0,3.464101615,240000.0,100000.0,12.5,23.0,47,1,0,0.0,0.0,0,0,49,16.33333333,26.55811238,47,1,0,0,0,0,32,104,20000.0,80000.0,0,6,2.0,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0.0,3.0,0,0,0,0,0,0,1,0,4,12,237,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,186,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,860215.0538,21505.37634,62.0,102.1909976,180,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10752.68817,10752.68817,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,192,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1437500.0,20833.33333,64.0,69.72087205,140,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,10416.66667,10416.66667,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,197,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1401015.228,20304.56853,65.66666667,60.61627944,124,3,70,70.0,0.0,70,70,3,3.0,0.0,3,3,0,0,0,0,64,64,10152.28426,10152.28426,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
88,665,2,2,500,2860,250,250,250.0,0.0,1430,1430,1430.0,0.0,5052631.579,6015.037594,221.6666667,380.4738274,661,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,0,0,64,64,3007.518797,3007.518797,250,1430,722.0,646.3126179,417720.0,0,0,0,0,0,0,0,0,1,902.5,250.0,1430.0,0,0,0,0,0,0,2,500,2,2860,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,160,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1000000.0,25000.0,53.33333333,87.17989065,154,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12500.0,12500.0,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,157,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1757961.783,25477.70701,52.33333333,84.58329228,150,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12738.8535,12738.8535,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,194,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1422680.412,20618.5567,64.66666667,70.81195756,142,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,64,64,10309.27835,10309.27835,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,166,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1662650.602,24096.38554,55.33333333,89.77935917,159,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12048.19277,12048.19277,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,174,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1275862.069,22988.50575,58.0,98.72689603,172,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11494.25287,11494.25287,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,188,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1734042.553,21276.59574,62.66666667,102.4808925,181,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10638.29787,10638.29787,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,225,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1448888.889,17777.77778,75.0,124.7076581,219,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8888.888889,8888.888889,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,174,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,919540.2299,22988.50575,58.0,93.53074361,166,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,11494.25287,11494.25287,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,161,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1714285.714,24844.7205,53.66666667,87.75724092,155,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12422.36025,12422.36025,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
389,433,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1133949.192,32332.56351,33.30769231,20.13448375,52,1,433,48.11111111,31.74289072,101,1,275,91.66666667,116.7918376,224,3,0,0,0,0,336,144,23094.68822,9237.875289,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0.0,0.0,0,0,0.0,0.0,0,0
389,1,2,0,7,0,7,0,3.5,4.949747468,0,0,0.0,0.0,7000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7.0,3.5,0.0,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
88,1136,9,6,3150,3152,1575,0,350.0,694.5097192,1576,0,525.3333333,813.8429005,5547535.211,13204.22535,81.14285714,215.5032954,825,1,1136,142.0,320.5013929,930,1,1039,207.8,350.5755268,825,1,0,0,0,0,304,208,7922.535211,5281.690141,0,1576,393.875,704.585067,496440.1167,0,0,0,1,0,0,0,0,0,420.1333333,350.0,525.3333333,0,0,0,0,0,0,9,3150,6,3152,29200,260,2,32,0.0,0.0,0,0,0.0,0.0,0,0
3268,54731,18,13,4112,6798,1313,0,228.4444444,416.9378882,3069,0,522.9230769,942.6004333,199338.5833,566.4066069,1824.366667,7568.479789,39999,1,54731,3219.470588,10015.50311,40245,1,14670,1222.5,3764.634704,13171,3,0,0,0,0,592,432,328.8812556,237.5253513,0,3069,340.9375,681.3588386,464249.8669,0,0,0,1,0,0,0,0,0,351.9354839,228.4444444,522.9230769,0,0,0,0,0,0,18,4112,13,6798,29200,2081,10,32,0.0,0.0,0,0,0.0,0.0,0,0
53,83780,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,1957.507758,23.87204583,83780.0,0.0,83780,83780,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.93602292,11.93602292,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107.0,50.0,114.0,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,60668,1,1,50,162,50,50,50.0,0.0,162,162,162.0,0.0,3494.428694,32.96630843,60668.0,0.0,60668,60668,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.48315422,16.48315422,50,162,87.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,131.0,50.0,162.0,0,0,0,0,0,0,1,50,1,162,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23609,1,1,43,99,43,43,43.0,0.0,99,99,99.0,0.0,6014.655428,84.71345673,23609.0,0.0,23609,23609,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.35672837,42.35672837,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43.0,99.0,0,0,0,0,0,0,1,43,1,99,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23529,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,6970.121977,85.00148753,23529.0,0.0,23529,23529,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.50074376,42.50074376,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107.0,50.0,114.0,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,66801,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,2455.053068,29.93967156,66801.0,0.0,66801,66801,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14.96983578,14.96983578,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107.0,50.0,114.0,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,66219,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,2476.630574,30.20281188,66219.0,0.0,66219,66219,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15.10140594,15.10140594,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107.0,50.0,114.0,0,0,0,0,0,0,1,50,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,161236,1,1,50,105,50,50,50.0,0.0,105,105,105.0,0.0,961.3237738,12.40417773,161236.0,0.0,161236,161236,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6.202088864,6.202088864,50,105,68.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,102.5,50.0,105.0,0,0,0,0,0,0,1,50,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,77272,1,1,50,105,50,50,50.0,0.0,105,105,105.0,0.0,2005.901232,25.88259654,77272.0,0.0,77272,77272,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.94129827,12.94129827,50,105,68.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,102.5,50.0,105.0,0,0,0,0,0,0,1,50,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23198,1,1,43,91,43,43,43.0,0.0,91,91,91.0,0.0,5776.360031,86.21432882,23198.0,0.0,23198,23198,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,43.10716441,43.10716441,43,91,59.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,88.5,43.0,91.0,0,0,0,0,0,0,1,43,1,91,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,24021,1,1,50,105,50,50,50.0,0.0,105,105,105.0,0.0,6452.687232,83.26048041,24021.0,0.0,24021,24021,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.63024021,41.63024021,50,105,68.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,102.5,50.0,105.0,0,0,0,0,0,0,1,50,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,170,2,2,80,180,40,40,40.0,0.0,90,90,90.0,0.0,1529411.765,23529.41176,56.66666667,92.08872533,163,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11764.70588,11764.70588,40,90,60.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,75.0,40.0,90.0,0,0,0,0,0,0,2,80,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,175,2,2,48,48,24,24,24.0,0.0,24,24,24.0,0.0,548571.4286,22857.14286,58.33333333,94.97543542,168,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11428.57143,11428.57143,24,24,24.0,0.0,0.0,0,0,0,0,0,0,0,0,1,30.0,24.0,24.0,0,0,0,0,0,0,2,48,2,48,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,173,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,924855.4913,23121.38728,57.66666667,92.95339334,165,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,11560.69364,11560.69364,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,180,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1233333.333,22222.22222,60.0,103.058236,179,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,64,64,11111.11111,11111.11111,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,164,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1682926.829,24390.2439,54.66666667,88.62467677,157,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12195.12195,12195.12195,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,160,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1725000.0,25000.0,53.33333333,86.31531343,153,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12500.0,12500.0,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,67211,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,4225.498802,59.51406764,22403.66667,38797.36074,67203,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,29.75703382,29.75703382,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,170,2,2,48,48,24,24,24.0,0.0,24,24,24.0,0.0,564705.8824,23529.41176,56.66666667,57.49202843,118,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11764.70588,11764.70588,24,24,24.0,0.0,0.0,0,0,0,0,0,0,0,0,1,30.0,24.0,24.0,0,0,0,0,0,0,2,48,2,48,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,227,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1436123.348,17621.14537,75.66666667,124.1303079,219,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,8810.572687,8810.572687,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
88,366,2,2,352,358,176,176,176.0,0.0,179,179,179.0,0.0,1939890.71,10928.96175,122.0,204.3819953,358,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,5464.480874,5464.480874,176,179,177.2,1.643167673,2.7,0,0,0,0,0,0,0,0,1,221.5,176.0,179.0,0,0,0,0,0,0,2,352,2,358,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
88,74,1,4,0,12,0,0,0.0,0.0,6,0,3.0,3.464101615,162162.1622,67567.56757,18.5,35.6697818,72,0,0,0.0,0.0,0,0,73,24.33333333,41.2835722,72,0,0,0,0,0,32,104,13513.51351,54054.05405,0,6,2.0,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0.0,3.0,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,127,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,2566929.134,31496.06299,42.33333333,68.99516891,122,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,64,64,15748.0315,15748.0315,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,158,2,2,76,176,38,38,38.0,0.0,88,88,88.0,0.0,1594936.709,25316.4557,52.66666667,86.02519011,152,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12658.22785,12658.22785,38,88,58.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,72.5,38.0,88.0,0,0,0,0,0,0,2,76,2,176,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,61117,2,2,78,302,39,39,39.0,0.0,151,151,151.0,0.0,6217.582669,65.44823862,20372.33333,35281.58631,61112,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,32.72411931,32.72411931,39,151,83.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,104.75,39.0,151.0,0,0,0,0,0,0,2,78,2,302,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,169,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,946745.5621,23668.63905,56.33333333,91.51138363,162,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11834.31953,11834.31953,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23577,2,2,64,160,32,32,32.0,0.0,80,80,80.0,0.0,9500.784663,169.656869,7859.0,13606.99114,23571,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,84.82843449,84.82843449,32,80,51.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,64.0,32.0,80.0,0,0,0,0,0,0,2,64,2,160,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,190,2,2,138,238,69,69,69.0,0.0,119,119,119.0,0.0,1978947.368,21052.63158,63.33333333,107.1089788,187,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,40,40,10526.31579,10526.31579,69,119,89.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,111.25,69.0,119.0,0,0,0,0,0,0,2,138,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,154,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1792207.792,25974.02597,51.33333333,82.85127237,147,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12987.01299,12987.01299,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,176,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1261363.636,22727.27273,58.66666667,99.88159657,174,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11363.63636,11363.63636,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23932,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,11866.95638,167.1402307,7977.333333,13811.08447,23925,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,83.57011533,83.57011533,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,24452,2,2,78,188,39,39,39.0,0.0,94,94,94.0,0.0,10878.45575,163.5858008,8150.666667,14113.03873,24447,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,81.79290038,81.79290038,39,94,61.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,76.25,39.0,94.0,0,0,0,0,0,0,2,78,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
5355,104897,24,0,672,0,28,28,28.0,0.0,0,0,0.0,0.0,6406.28426,228.7958664,4560.73913,21847.68918,104783,1,104897,4560.73913,21847.68918,104783,1,0,0.0,0.0,0,0,0,0,0,0,768,0,228.7958664,0.0,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29.16666667,28.0,0.0,0,0,0,0,0,0,24,672,0,0,-1,-1,23,32,0.0,0.0,0,0,0.0,0.0,0,0
53,84177,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,3373.843211,47.51891847,28059.0,48593.55143,84170,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,23.75945923,23.75945923,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,186,2,2,48,48,24,24,24.0,0.0,24,24,24.0,0.0,516129.0323,21505.37634,62.0,105.6550993,184,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10752.68817,10752.68817,24,24,24.0,0.0,0.0,0,0,0,0,0,0,0,0,1,30.0,24.0,24.0,0,0,0,0,0,0,2,48,2,48,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,161660,2,2,78,188,39,39,39.0,0.0,94,94,94.0,0.0,1645.428677,24.74328838,53886.66667,93331.84645,161657,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,64,64,12.37164419,12.37164419,39,94,61.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,76.25,39.0,94.0,0,0,0,0,0,0,2,78,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,202,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1613861.386,19801.9802,67.33333333,74.21814693,149,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,9900.990099,9900.990099,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,66630,2,2,78,206,39,39,39.0,0.0,103,103,103.0,0.0,4262.344289,60.03301816,22210.0,38462.78626,66623,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,30.01650908,30.01650908,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,177,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1254237.288,22598.87006,59.0,100.4589468,175,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11299.43503,11299.43503,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
51958,50,4,0,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,240000.0,80000.0,16.66666667,27.13546265,48,1,50,16.66666667,27.13546265,48,1,0,0.0,0.0,0,0,0,0,0,0,104,0,80000.0,0.0,0,6,2.4,3.286335345,10.8,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,0,0,0,0,0,0,4,12,0,0,2081,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,77733,2,2,78,188,39,39,39.0,0.0,94,94,94.0,0.0,3421.970077,51.45819665,25911.0,44874.83837,77728,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,25.72909832,25.72909832,39,94,61.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,76.25,39.0,94.0,0,0,0,0,0,0,2,78,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
